
폭염일수
지점/지역명 : 전국

평균 폭염일수
연도,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연합계,순위

2016,0,0,0,0,0,0.1,5.1,16.6,0,0,0,0,22,4
2017,0,0,0,0,0.4,1.7,5.9,5.6,0,0,0,0,13.5,7
2018,0,0,0,0,0,1.5,15.4,14.1,0,0,0,0,31,1
2019,0,0,0,0,0.5,0.5,3,9,0,0,0,0,13.1,8
2020,0,0,0,0,0,1.9,0.1,5.7,0,0,0,0,7.7,11
2021,0,0,0,0,0,0.1,8.1,3.5,0,0,0,0,11.8,9
2022,0,0,0,0,0.2,1.6,5.8,2.9,0.2,0,0,0,10.6,10
2023,0,0,0,0,0.2,0.9,4.1,9,0,0,0,0,14.2,6
2024,0,0,0,0,0,2.8,4.3,16.9,6,0,0,0,30.1,2
2025,0,0,0,0,0,2,14.5,11.5,1.6,0,0,0,29.7,3
2026,0,0,0,0,0.5,0.6,8.9,12,,,,,21.9,5
평균,0.0,0.0,0.0,0.0,0.2,1.3,6.8,9.7,0.7,0.0,0.0,0.0


가장 긴 폭염
연도,지점,시작일,종료일,지속일수
2016,합천,2016-07-23,2016-08-25,34
2017,경주시,2017-07-16,2017-07-24,9
2018,금산,2018-07-11,2018-08-16,37
2019,부안,2019-07-30,2019-08-11,13
2020,대구,2020-08-11,2020-08-21,11
2021,밀양,2021-07-20,2021-08-07,19
2022,제주,2022-08-04,2022-08-16,13
2023,양산시·의성,2023-07-26,2023-08-08,14
2024,구미·밀양·의성,2024-07-25,2024-08-20,27
2025,완도,2025-08-14,2025-09-07,25
2026,김해시·의령군·전주,2026-07-20,2026-08-10,22


가장 빠른/가장 늦은 폭염
연도,가장 빠른 지점,가장 빠른 날짜,가장 늦은 지점,가장 늦은 날짜
2016,홍천,2016-05-22,광주,2016-09-04
2017,강릉·북강릉·속초·울진·의령군·합천,2017-05-19,밀양,2017-08-29
2018,울진·의성·포항,2018-04-21,제주,2018-08-31
2019,강릉·경주시·구미·금산·대구·밀양·보은·북춘천·산청·상주·서울·영덕·영월·영천·의성·이천·정선군·제주·제천·청송군·청주·춘천·충주·포항·합천·홍천,2019-05-24,의성,2019-09-10
2020,거창·경주시·구미·대구·밀양·영천·울진·의령군·의성·청송군·포항·합천,2020-06-04,고창·고창군·순창군·정읍·해남,2020-08-31
2021,대구·밀양·의령군·함양군,2021-06-08,제주,2021-09-01
2022,경주시·밀양·양산시,2022-05-22,광양시·서귀포,2022-09-19
2023,강릉·경주시·구미·대구·동해·북강릉·산청·상주·속초·울진·의령군·의성·포항,2023-05-16,정선군,2023-09-10
2024,강릉·밀양·속초,2024-05-23,강진군·거제·거창·경주시·고창·고창·고창군·고흥·광양시·광주·군산·금산·김해시·남원·남해·대구·대전·마산·목포·밀양·보령·보성군·부산·부안·부여·북부산·북창원·산청·서귀포·서산·세종·세종(예)·수원·순창군·순천·양산시·여수·영광군·영천·완도·울산·의령군·의성·임실·장수·장흥·전주·정읍·제주·진도군·진주·창원·창원시·청송군·통영·함양군·합천·해남·흑산도,2024-09-19
2025,경주시·구미·대구·포항,2025-05-20,경주시·김해시·대구·마산·밀양·보성군·북부산·북창원·성산·양산시·울산·제주·창원·창원시·포항,2025-09-17
2026,경주시·구미·대구·밀양·상주·함양군,2026-05-16,고흥·김해시·밀양·북창원·양산시·완도·창원시,2026-08-30


전국 폭염일수

년도,날짜,지점
2019,0809,전주
2019,0809,의성
2019,0809,양평
2019,0809,이천
2019,0809,강릉
2019,0809,부안
2019,0809,군산
2019,0809,목포
2019,0809,해남
2019,0809,안동
2019,0809,영덕
2019,0809,원주
2019,0809,청주
2019,0809,금산
2019,0809,구미
2019,0809,밀양
2019,0809,합천
2019,0809,홍천
2019,0809,보은
2019,0809,대전
2019,0809,대구
2019,0809,문경
2019,0809,산청
2019,0809,수원
2019,0809,보령
2019,0809,봉화
2019,0809,창원
2019,0809,서울
2019,0809,속초
2019,0809,서산
2019,0809,정읍
2019,0809,남원
2019,0809,임실
2019,0809,포항
2019,0809,진주
2019,0810,영주
2019,0810,남원
2019,0810,진주
2019,0810,충주
2019,0810,광주
2019,0810,제천
2019,0810,부여
2019,0810,전주
2019,0810,의성
2019,0810,양평
2019,0810,이천
2019,0810,부안
2019,0810,군산
2019,0810,춘천
2019,0810,원주
2019,0810,청주
2019,0810,금산
2019,0810,천안
2019,0810,구미
2019,0810,밀양
2019,0810,합천
2019,0810,홍천
2019,0810,보은
2019,0810,강화
2019,0810,대전
2019,0810,대구
2019,0810,철원
2019,0810,문경
2019,0810,산청
2019,0810,수원
2019,0810,보령
2019,0810,서울
2019,0810,인천
2019,0810,서산
2019,0810,정읍
2019,0810,남해
2019,0811,충주
2019,0811,남원
2019,0811,부여
2019,0811,전주
2019,0811,의성
2019,0811,양평
2019,0811,이천
2019,0811,부안
2019,0811,군산
2019,0811,춘천
2019,0811,원주
2019,0811,청주
2019,0811,금산
2019,0811,천안
2019,0811,구미
2019,0811,밀양
2019,0811,합천
2019,0811,홍천
2019,0811,보은
2019,0811,강화
2019,0811,대전
2019,0811,대구
2019,0811,철원
2019,0811,수원
2019,0811,보령
2019,0811,서울
2019,0811,인천
2019,0811,서산
2019,0811,영천
2019,0812,영천
2019,0812,의성
2019,0812,강릉
2019,0812,거제
2019,0812,밀양
2019,0812,대구
2019,0812,포항
2019,0812,안동
2019,0813,영주
2019,0813,거제
2019,0813,남해
2019,0813,진주
2019,0813,충주
2019,0813,광주
2019,0813,영천
2019,0813,제천
2019,0813,부여
2019,0813,전주
2019,0813,의성
2019,0813,양평
2019,0813,이천
2019,0813,부안
2019,0813,군산
2019,0813,목포
2019,0813,해남
2019,0813,안동
2019,0813,춘천
2019,0813,원주
2019,0813,청주
2019,0813,금산
2019,0813,추풍령
2019,0813,천안
2019,0813,장수
2019,0813,구미
2019,0813,밀양
2019,0813,거창
2019,0813,합천
2019,0813,통영
2019,0813,홍천
2019,0813,보은
2019,0813,대전
2019,0813,장흥
2019,0813,대구
2019,0813,인제
2019,0813,철원
2019,0813,고흥
2019,0813,문경
2019,0813,산청
2019,0813,수원
2019,0813,울산
2019,0813,봉화
2019,0813,창원
2019,0813,서울
2019,0813,정읍
2019,0813,남원
2019,0813,임실
2019,0813,여수
2019,0813,부산
2019,0814,서산
2019,0814,정읍
2019,0814,남원
2019,0814,임실
2019,0814,여수
2019,0814,거제
2019,0814,창원
2019,0814,서울
2019,0814,인천
2019,0814,철원
2019,0814,고흥
2019,0814,산청
2019,0814,수원
2019,0814,강화
2019,0814,대전
2019,0814,장흥
2019,0814,대구
2019,0814,합천
2019,0814,통영
2019,0814,홍천
2019,0814,보은
2019,0814,천안
2019,0814,구미
2019,0814,밀양
2019,0814,춘천
2019,0814,원주
2019,0814,청주
2019,0814,금산
2019,0814,군산
2019,0814,양평
2019,0814,이천
2019,0814,부여
2019,0814,전주
2019,0814,의성
2019,0814,진주
2019,0814,충주
2019,0814,광주
2019,0814,완도
2019,0814,부산
2019,0814,남해
2019,0815,고흥
2019,0815,남해
2019,0816,의성
2019,0816,진주
2019,0816,강릉
2019,0816,밀양
2019,0816,창원
2019,0816,합천
2019,0816,대구
2019,0817,의성
2019,0817,합천
2019,0817,영천
2019,0817,밀양
2019,0817,대구
2019,0817,포항
2019,0817,산청
2019,0818,밀양
2019,0818,합천
2019,0818,대구
2019,0818,남해
2019,0818,영천
2019,0818,진주
2019,0818,의성
2019,0820,부안
2019,0820,전주
2019,0821,의성
2019,0822,합천
2019,0907,강릉
2019,0909,거제
2019,0910,의성
2020,0604,구미
2020,0604,밀양
2020,0604,대구
2020,0604,거창
2020,0604,합천
2020,0604,영천
2020,0604,의성
2020,0604,울진
2020,0604,포항
2020,0605,구미
2020,0605,밀양
2020,0605,합천
2020,0605,거창
2020,0605,대구
2020,0608,구미
2020,0608,밀양
2020,0608,대구
2020,0608,영천
2020,0608,합천
2020,0608,광주
2020,0608,안동
2020,0608,강릉
2020,0608,의성
2020,0609,홍천
2020,0609,합천
2020,0609,추풍령
2020,0609,구미
2020,0609,밀양
2020,0609,대전
2020,0609,대구
2020,0609,거창
2020,0609,인제
2020,0609,문경
2020,0609,서산
2020,0609,정읍
2020,0609,남원
2020,0609,포항
2020,0609,영천
2020,0609,영주
2020,0609,전주
2020,0609,의성
2020,0609,진주
2020,0609,충주
2020,0609,광주
2020,0609,안동
2020,0609,영덕
2020,0609,양평
2020,0609,이천
2020,0609,강릉
2020,0609,태백
2020,0609,제천
2020,0609,부여
2020,0609,춘천
2020,0609,원주
2020,0609,청주
2020,0609,금산
2020,0609,군산
2020,0609,보은
2020,0610,구미
2020,0610,합천
2020,0610,대전
2020,0610,대구
2020,0610,거창
2020,0610,문경
2020,0610,산청
2020,0610,서산
2020,0610,정읍
2020,0610,남원
2020,0610,영천
2020,0610,전주
2020,0610,의성
2020,0610,충주
2020,0610,안동
2020,0610,부여
2020,0610,청주
2020,0610,군산
2020,0610,밀양
2020,0611,춘천
2020,0613,홍천
2020,0613,서울
2020,0613,인제
2020,0613,철원
2020,0613,춘천
2020,0614,속초
2020,0615,속초
2020,0621,홍천
2020,0621,인제
2020,0621,춘천
2020,0622,대전
2020,0622,금산
2020,0622,인제
2020,0622,홍천
2020,0622,철원
2020,0622,수원
2020,0622,서산
2020,0622,춘천
2020,0622,의성
2020,0622,대구
2020,0622,충주
2020,0622,서울
2020,0622,안동
2020,0622,양평
2020,0622,이천
2020,0622,강릉
2020,0622,제천
2020,0622,원주
2020,0622,청주
2020,0622,부여
2020,0623,홍천
2020,0623,원주
2020,0623,춘천
2020,0623,안동
2020,0623,충주
2020,0623,의성
2020,0623,인제
2020,0623,대구
2020,0709,원주
2020,0709,수원
2020,0709,춘천
2020,0720,포항
2020,0731,속초
2020,0731,강릉
2020,0801,울산
2020,0801,대구
2020,0801,밀양
2020,0801,포항
2020,0802,포항
2020,0802,강릉
2020,0802,대구
2020,0803,대구
2020,0803,포항
2020,0804,정읍
2020,0804,포항
2020,0804,부안
2020,0804,군산
2020,0804,안동
2020,0804,대구
2020,0804,전주
2020,0804,의성
2020,0804,광주
2020,0804,밀양
2020,0805,대구
2020,0805,포항
2020,0809,대구
2020,0809,포항
2020,0811,대구
2020,0811,포항
2020,0812,포항
2020,0812,강릉
2020,0812,대구
2020,0813,거창
2020,0813,강릉
2020,0813,속초
2020,0813,포항
2020,0813,청주
2020,0813,합천
2020,0813,구미
2020,0813,밀양
2020,0813,대구
2020,0813,영천
2020,0813,전주
2020,0813,의성
2020,0813,영덕
2020,0813,울진
2020,0813,울산
2020,0814,거창
2020,0814,강릉
2020,0814,포항
2020,0814,울산
2020,0814,안동
2020,0814,합천
2020,0814,구미
2020,0814,밀양
2020,0814,장흥
2020,0814,대구
2020,0814,영천
2020,0814,의성
2020,0814,영덕
2020,0814,울진
2020,0814,산청
2020,0815,거창
2020,0815,영덕
2020,0815,속초
2020,0815,고흥
2020,0815,산청
2020,0815,정읍
2020,0815,남원
2020,0815,포항
2020,0815,울산
2020,0815,청주
2020,0815,안동
2020,0815,합천
2020,0815,구미
2020,0815,밀양
2020,0815,장흥
2020,0815,대구
2020,0815,영천
2020,0815,남해
2020,0815,전주
2020,0815,의성
2020,0815,진주
2020,0815,창원
2020,0816,거창
2020,0816,강릉
2020,0816,산청
2020,0816,정읍
2020,0816,남원
2020,0816,포항
2020,0816,울산
2020,0816,청주
2020,0816,부안
2020,0816,합천
2020,0816,구미
2020,0816,밀양
2020,0816,대전
2020,0816,장흥
2020,0816,대구
2020,0816,영천
2020,0816,남해
2020,0816,전주
2020,0816,의성
2020,0816,진주
2020,0816,광주
2020,0816,영덕
2020,0816,울진
2020,0816,창원
2020,0817,거창
2020,0817,합천
2020,0817,창원
2020,0817,속초
2020,0817,고흥
2020,0817,산청
2020,0817,정읍
2020,0817,남원
2020,0817,포항
2020,0817,거제
2020,0817,울산
2020,0817,청주
2020,0817,구미
2020,0817,밀양
2020,0817,대전
2020,0817,장흥
2020,0817,대구
2020,0817,완도
2020,0817,영천
2020,0817,부산
2020,0817,남해
2020,0817,전주
2020,0817,진주
2020,0817,광주
2020,0817,강릉
2020,0817,부여
2020,0818,합천
2020,0818,강릉
2020,0818,영덕
2020,0818,완도
2020,0818,광주
2020,0818,진주
2020,0818,의성
2020,0818,전주
2020,0818,남해
2020,0818,영천
2020,0818,거창
2020,0818,대구
2020,0818,장흥
2020,0818,대전
2020,0818,밀양
2020,0818,구미
2020,0818,안동
2020,0818,해남
2020,0818,금산
2020,0818,청주
2020,0818,울산
2020,0818,거제
2020,0818,포항
2020,0818,남원
2020,0818,산청
2020,0818,고흥
2020,0818,속초
2020,0818,창원
2020,0818,부여
2020,0819,밀양
2020,0819,합천
2020,0819,대전
2020,0819,진주
2020,0819,의성
2020,0819,구미
2020,0819,영덕
2020,0819,안동
2020,0819,전주
2020,0819,해남
2020,0819,강릉
2020,0819,금산
2020,0819,남해
2020,0819,청주
2020,0819,부산
2020,0819,울산
2020,0819,완도
2020,0819,거제
2020,0819,영천
2020,0819,포항
2020,0819,이천
2020,0819,남원
2020,0819,거창
2020,0819,산청
2020,0819,문경
2020,0819,광주
2020,0819,고흥
2020,0819,대구
2020,0819,속초
2020,0819,울진
2020,0819,창원
2020,0819,장흥
2020,0819,부여
2020,0820,영천
2020,0820,부산
2020,0820,남해
2020,0820,전주
2020,0820,의성
2020,0820,진주
2020,0820,충주
2020,0820,광주
2020,0820,완도
2020,0820,부여
2020,0820,청주
2020,0820,금산
2020,0820,해남
2020,0820,안동
2020,0820,통영
2020,0820,장수
2020,0820,구미
2020,0820,밀양
2020,0820,대전
2020,0820,장흥
2020,0820,대구
2020,0820,거창
2020,0820,합천
2020,0820,창원
2020,0820,고흥
2020,0820,문경
2020,0820,산청
2020,0820,수원
2020,0820,정읍
2020,0820,남원
2020,0820,포항
2020,0820,거제
2020,0820,울산
2020,0821,전주
2020,0821,충주
2020,0821,광주
2020,0821,청주
2020,0821,해남
2020,0821,정읍
2020,0821,구미
2020,0821,밀양
2020,0821,대구
2020,0821,대전
2020,0821,안동
2020,0823,대구
2020,0823,밀양
2020,0824,영천
2020,0824,남원
2020,0824,진주
2020,0824,광주
2020,0824,전주
2020,0824,청주
2020,0824,금산
2020,0824,목포
2020,0824,해남
2020,0824,밀양
2020,0824,대구
2020,0824,합천
2020,0824,대전
2020,0824,정읍
2020,0824,의성
2020,0825,영천
2020,0825,울산
2020,0825,남해
2020,0825,의성
2020,0825,진주
2020,0825,충주
2020,0825,광주
2020,0825,양평
2020,0825,이천
2020,0825,강릉
2020,0825,제천
2020,0825,부여
2020,0825,전주
2020,0825,춘천
2020,0825,원주
2020,0825,청주
2020,0825,금산
2020,0825,부안
2020,0825,군산
2020,0825,목포
2020,0825,해남
2020,0825,안동
2020,0825,통영
2020,0825,홍천
2020,0825,보은
2020,0825,천안
2020,0825,구미
2020,0825,밀양
2020,0825,대구
2020,0825,보령
2020,0825,창원
2020,0825,서울
2020,0825,인제
2020,0825,수원
2020,0825,대전
2020,0825,서산
2020,0825,정읍
2020,0825,남원
2020,0825,포항
2020,0825,거제
2020,0825,영주
2020,0826,의성
2020,0826,서산
2020,0826,양평
2020,0826,이천
2020,0826,부여
2020,0826,전주
2020,0826,원주
2020,0826,청주
2020,0826,부안
2020,0826,군산
2020,0826,홍천
2020,0826,구미
2020,0826,밀양
2020,0826,춘천
2020,0826,대구
2020,0826,보령
2020,0826,서울
2020,0826,인천
2020,0826,인제
2020,0826,철원
2020,0826,수원
2020,0826,강화
2020,0826,대전
2020,0826,충주
2020,0827,강릉
2020,0827,대구
2020,0827,전주
2020,0828,광주
2020,0828,이천
2020,0828,강릉
2020,0828,부여
2020,0828,전주
2020,0828,포항
2020,0828,금산
2020,0828,보은
2020,0828,춘천
2020,0828,대전
2020,0828,정읍
2020,0828,청주
2020,0829,의성
2020,0829,울진
2020,0829,포항
2020,0829,대구
2020,0829,강릉
2020,0830,영천
2020,0830,울산
2020,0830,의성
2020,0830,진주
2020,0830,광주
2020,0830,청주
2020,0830,해남
2020,0830,구미
2020,0830,밀양
2020,0830,장흥
2020,0830,대구
2020,0830,창원
2020,0830,산청
2020,0830,거제
2020,0830,부산
2020,0831,정읍
2020,0831,해남
2021,0608,밀양
2021,0608,대구
2021,0609,청주
2021,0609,전주
2021,0609,부여
2021,0609,밀양
2021,0613,춘천
2021,0620,대구
2021,0711,포항
2021,0711,강릉
2021,0711,밀양
2021,0711,대구
2021,0712,남원
2021,0712,부여
2021,0712,창원
2021,0712,구미
2021,0712,대구
2021,0712,합천
2021,0712,밀양
2021,0712,전주
2021,0712,안동
2021,0712,강릉
2021,0712,청주
2021,0712,금산
2021,0712,영천
2021,0712,의성
2021,0712,대전
2021,0713,정읍
2021,0713,부여
2021,0713,대전
2021,0713,인제
2021,0713,포항
2021,0713,구미
2021,0713,대구
2021,0713,합천
2021,0713,홍천
2021,0713,부안
2021,0713,군산
2021,0713,밀양
2021,0713,춘천
2021,0713,원주
2021,0713,전주
2021,0713,안동
2021,0713,이천
2021,0713,청주
2021,0713,금산
2021,0713,영천
2021,0713,의성
2021,0713,충주
2021,0713,제천
2021,0713,남원
2021,0714,대전
2021,0714,제천
2021,0714,철원
2021,0714,문경
2021,0714,산청
2021,0714,서울
2021,0714,구미
2021,0714,대구
2021,0714,거창
2021,0714,합천
2021,0714,홍천
2021,0714,수원
2021,0714,밀양
2021,0714,춘천
2021,0714,원주
2021,0714,보은
2021,0714,안동
2021,0714,이천
2021,0714,청주
2021,0714,영천
2021,0714,의성
2021,0714,충주
2021,0714,인제
2021,0715,정읍
2021,0715,전주
2021,0715,대전
2021,0715,대구
2021,0715,인제
2021,0715,철원
2021,0715,서울
2021,0715,구미
2021,0715,합천
2021,0715,홍천
2021,0715,수원
2021,0715,밀양
2021,0715,춘천
2021,0715,천안
2021,0715,양평
2021,0715,이천
2021,0715,청주
2021,0715,금산
2021,0715,부안
2021,0715,의성
2021,0715,충주
2021,0715,광주
2021,0715,제천
2021,0715,부여
2021,0715,남원
2021,0716,인천
2021,0716,전주
2021,0716,정읍
2021,0716,대전
2021,0716,인제
2021,0716,철원
2021,0716,서울
2021,0716,구미
2021,0716,합천
2021,0716,홍천
2021,0716,수원
2021,0716,밀양
2021,0716,춘천
2021,0716,양평
2021,0716,이천
2021,0716,청주
2021,0716,금산
2021,0716,의성
2021,0716,충주
2021,0716,부여
2021,0716,서산
2021,0717,청주
2021,0718,철원
2021,0718,서울
2021,0718,홍천
2021,0718,청주
2021,0718,밀양
2021,0718,춘천
2021,0718,이천
2021,0718,수원
2021,0720,서산
2021,0720,대구
2021,0720,인제
2021,0720,의성
2021,0720,통영
2021,0720,밀양
2021,0720,춘천
2021,0720,구미
2021,0721,인천
2021,0721,전주
2021,0721,정읍
2021,0721,대전
2021,0721,인제
2021,0721,철원
2021,0721,보령
2021,0721,창원
2021,0721,서울
2021,0721,구미
2021,0721,합천
2021,0721,홍천
2021,0721,수원
2021,0721,강화
2021,0721,군산
2021,0721,목포
2021,0721,해남
2021,0721,밀양
2021,0721,춘천
2021,0721,원주
2021,0721,보은
2021,0721,천안
2021,0721,안동
2021,0721,양평
2021,0721,이천
2021,0721,청주
2021,0721,금산
2021,0721,부안
2021,0721,영주
2021,0721,의성
2021,0721,진주
2021,0721,충주
2021,0721,광주
2021,0721,제천
2021,0721,부여
2021,0721,서산
2021,0722,인천
2021,0722,서산
2021,0722,정읍
2021,0722,인제
2021,0722,철원
2021,0722,보령
2021,0722,창원
2021,0722,서울
2021,0722,밀양
2021,0722,홍천
2021,0722,수원
2021,0722,강화
2021,0722,대전
2021,0722,군산
2021,0722,춘천
2021,0722,원주
2021,0722,청주
2021,0722,천안
2021,0722,의성
2021,0722,안동
2021,0722,양평
2021,0722,이천
2021,0722,부안
2021,0722,충주
2021,0722,제천
2021,0722,부여
2021,0722,전주
2021,0723,인천
2021,0723,전주
2021,0723,정읍
2021,0723,남원
2021,0723,인제
2021,0723,철원
2021,0723,서울
2021,0723,밀양
2021,0723,홍천
2021,0723,수원
2021,0723,강화
2021,0723,대전
2021,0723,군산
2021,0723,춘천
2021,0723,원주
2021,0723,청주
2021,0723,천안
2021,0723,구미
2021,0723,의성
2021,0723,안동
2021,0723,양평
2021,0723,이천
2021,0723,금산
2021,0723,부안
2021,0723,영주
2021,0723,충주
2021,0723,광주
2021,0723,제천
2021,0723,부여
2021,0723,서산
2021,0724,서산
2021,0724,전주
2021,0724,대구
2021,0724,인제
2021,0724,철원
2021,0724,보령
2021,0724,서울
2021,0724,인천
2021,0724,밀양
2021,0724,홍천
2021,0724,수원
2021,0724,강화
2021,0724,대전
2021,0724,군산
2021,0724,춘천
2021,0724,원주
2021,0724,청주
2021,0724,보은
2021,0724,천안
2021,0724,구미
2021,0724,의성
2021,0724,안동
2021,0724,양평
2021,0724,이천
2021,0724,금산
2021,0724,부안
2021,0724,영주
2021,0724,진주
2021,0724,충주
2021,0724,제천
2021,0724,부여
2021,0724,정읍
2021,0725,서산
2021,0725,전주
2021,0725,남원
2021,0725,인제
2021,0725,철원
2021,0725,보령
2021,0725,서울
2021,0725,인천
2021,0725,밀양
2021,0725,홍천
2021,0725,수원
2021,0725,강화
2021,0725,대전
2021,0725,군산
2021,0725,춘천
2021,0725,원주
2021,0725,청주
2021,0725,천안
2021,0725,안동
2021,0725,양평
2021,0725,이천
2021,0725,부안
2021,0725,영주
2021,0725,충주
2021,0725,광주
2021,0725,제천
2021,0725,부여
2021,0725,정읍
2021,0726,서산
2021,0726,전주
2021,0726,남원
2021,0726,대구
2021,0726,인제
2021,0726,철원
2021,0726,보령
2021,0726,서울
2021,0726,인천
2021,0726,밀양
2021,0726,합천
2021,0726,홍천
2021,0726,수원
2021,0726,강화
2021,0726,대전
2021,0726,안동
2021,0726,춘천
2021,0726,원주
2021,0726,청주
2021,0726,천안
2021,0726,구미
2021,0726,의성
2021,0726,양평
2021,0726,이천
2021,0726,금산
2021,0726,부안
2021,0726,영주
2021,0726,진주
2021,0726,충주
2021,0726,부여
2021,0726,정읍
2021,0727,서산
2021,0727,전주
2021,0727,남원
2021,0727,대구
2021,0727,인제
2021,0727,철원
2021,0727,문경
2021,0727,산청
2021,0727,창원
2021,0727,서울
2021,0727,인천
2021,0727,밀양
2021,0727,합천
2021,0727,통영
2021,0727,홍천
2021,0727,수원
2021,0727,강화
2021,0727,대전
2021,0727,목포
2021,0727,안동
2021,0727,춘천
2021,0727,원주
2021,0727,청주
2021,0727,천안
2021,0727,구미
2021,0727,의성
2021,0727,양평
2021,0727,이천
2021,0727,제천
2021,0727,금산
2021,0727,부안
2021,0727,영주
2021,0727,진주
2021,0727,충주
2021,0727,광주
2021,0727,부여
2021,0727,정읍
2021,0728,영주
2021,0728,진주
2021,0728,충주
2021,0728,광주
2021,0728,부여
2021,0728,전주
2021,0728,의성
2021,0728,양평
2021,0728,이천
2021,0728,제천
2021,0728,금산
2021,0728,안동
2021,0728,춘천
2021,0728,원주
2021,0728,청주
2021,0728,보은
2021,0728,천안
2021,0728,구미
2021,0728,밀양
2021,0728,거창
2021,0728,합천
2021,0728,홍천
2021,0728,수원
2021,0728,강화
2021,0728,대전
2021,0728,대구
2021,0728,인제
2021,0728,철원
2021,0728,문경
2021,0728,산청
2021,0728,창원
2021,0728,서울
2021,0728,서산
2021,0728,정읍
2021,0728,남원
2021,0728,임실
2021,0729,밀양
2021,0729,구미
2021,0729,홍천
2021,0729,보은
2021,0729,수원
2021,0729,대전
2021,0729,대구
2021,0729,인제
2021,0729,문경
2021,0729,산청
2021,0729,서울
2021,0729,서산
2021,0729,정읍
2021,0729,영주
2021,0729,진주
2021,0729,충주
2021,0729,광주
2021,0729,영천
2021,0729,부여
2021,0729,전주
2021,0729,의성
2021,0729,이천
2021,0729,강릉
2021,0729,금산
2021,0729,안동
2021,0729,춘천
2021,0729,원주
2021,0729,청주
2021,0729,천안
2021,0729,합천
2021,0730,거창
2021,0730,합천
2021,0730,홍천
2021,0730,보은
2021,0730,강화
2021,0730,대전
2021,0730,대구
2021,0730,인제
2021,0730,철원
2021,0730,문경
2021,0730,산청
2021,0730,수원
2021,0730,울산
2021,0730,창원
2021,0730,서울
2021,0730,서산
2021,0730,남원
2021,0730,포항
2021,0730,진주
2021,0730,광주
2021,0730,영천
2021,0730,부여
2021,0730,전주
2021,0730,의성
2021,0730,영덕
2021,0730,양평
2021,0730,이천
2021,0730,강릉
2021,0730,제천
2021,0730,금산
